,Region,Station_Location,AIS_Channel,year,month,day,hour,minute,second,TimeZone,ID,AIS_Class,Message_Type,Repeat_Indicator,MMSI,Speed_Over_Ground_SOG_knots,Position_Accuracy,Longitude_decimal_degrees,Latitude_decimal_degrees,Course_Over_Ground_COG_degrees,True_heading_HDG_degrees,Navigation_Status,TimeStamp_s
1186,P,Hays,B,2018,5,1,2,56,46,GMT,3390,A,3,0,565193000,0,1,-130.2728667,54.3538,138,231,1,46
1187,P,Newton,B,2018,5,1,2,56,46,GMT,3396,A,1,0,316021351,0,0,-123.1328617,49.29479,309.9,511,0,47
1188,P,Parke,B,2018,5,1,2,56,46,GMT,3400,A,1,0,367638790,0,1,-123.4880667,48.85252333,360,511,0,46
1189,P,Newton,B,2018,5,1,2,56,46,GMT,3404,A,1,0,367434940,0,1,-123.1541083,48.60996667,0,511,0,46
1190,P,Annacis,B,2018,5,1,2,56,46,GMT,3408,A,3,0,564294000,0,1,-123.8466017,49.14069667,225.2,97,5,41
1191,P,Helmcken,A,2018,5,1,2,56,46,GMT,3409,A,1,0,369035000,0,1,-122.51292,48.72248667,360,511,0,46
1192,P,WestVan,A,2018,5,1,2,56,46,GMT,3410,A,1,0,316004658,5.1,0,-123.0637667,49.29405,91.1,511,0,3
1193,P,Parke,A,2018,5,1,2,56,46,GMT,3411,A,1,0,316011441,0,0,-123.0892667,49.200255,249.3,511,7,46
1194,P,Texada,B,2018,5,1,2,56,45,GMT,3412,A,1,0,316001242,10.5,1,-124.5906667,49.81483333,246,240,0,43
1195,P,Texada,B,2018,5,1,2,56,46,GMT,3413,A,1,0,316030627,14.2,1,-124.6596267,49.80410667,66,65,0,45
1196,P,Newton,A,2018,5,1,2,56,46,GMT,3417,A,3,0,316018851,10.7,0,-123.1701667,49.316,84,83,0,46
1197,P,Naden,A,2018,5,1,2,56,46,GMT,3419,A,1,0,538007063,15.5,0,-134.0736567,54.35115667,89.3,93,0,6
1198,P,Parke,B,2018,5,1,2,56,46,GMT,3420,A,1,0,316005178,0,0,-123.1864617,49.12290667,267,511,0,47
1199,P,Dundas,A,2018,5,1,2,56,46,GMT,3425,A,1,0,366947620,18.3,0,-131.07972,55.00962667,333.1,511,0,47
1200,P,Newton,A,2018,5,1,2,56,47,GMT,3430,A,1,0,538005705,11.9,1,-123.137585,49.10783833,267.3,268,0,47
1201,P,Rose,B,2018,5,1,2,56,46,GMT,3431,A,1,0,373789000,12.8,1,-133.0696467,51.57147833,328.8,329,0,34
1202,P,Texada,A,2018,5,1,2,56,46,GMT,3436,A,1,0,316016663,1.7,1,-124.5614017,49.69867667,335.7,340,0,47
1203,P,WestVan,A,2018,5,1,2,56,47,GMT,3437,A,1,0,316022036,2.3,1,-122.9301083,49.19774667,83.7,511,0,47
1204,P,Newton,B,2018,5,1,2,56,47,GMT,3443,A,1,0,367797430,0,1,-123.4072267,48.66901,360,333,0,46
1205,P,WestVan,B,2018,5,1,2,56,47,GMT,3444,A,3,0,316003666,0,1,-123.1067883,49.31231333,108.5,91,0,46
1206,P,Newton,B,2018,5,1,2,56,47,GMT,3445,A,3,0,316001269,14.7,1,-123.3098083,48.86131167,26,22,0,46
1207,P,Newton,A,2018,5,1,2,56,47,GMT,3449,A,3,0,215284000,0,1,-123.06701,49.30456667,327,86,5,47
1208,P,Texada,B,2018,5,1,2,56,47,GMT,3450,A,3,0,316030917,0.3,1,-125.2337383,50.07879333,318.2,307,0,47
1209,P,Parke,B,2018,5,1,2,56,47,GMT,3454,A,1,0,316001232,0,1,-123.4094683,48.68903333,297.8,68,0,46
1210,P,Hays,B,2018,5,1,2,56,47,GMT,3455,A,1,0,367069430,9.6,1,-130.6618267,54.44142167,341.3,511,0,48
1211,P,WestVan,A,2018,5,1,2,56,47,GMT,3456,A,1,0,316005718,8.2,0,-122.987155,49.18271833,304.8,511,0,45
1212,P,Helmcken,B,2018,5,1,2,56,47,GMT,3465,A,1,0,367389230,0,0,-122.6236883,48.51923333,302.9,348,15,48
1213,P,Annacis,A,2018,5,1,2,56,47,GMT,3466,A,1,0,316031266,0,0,-123.1456733,49.20373333,201.9,511,15,47
1214,P,Ozzard,A,2018,5,1,2,56,47,GMT,3468,A,1,0,566408000,19.3,1,-129.91976,48.47748,90,90,0,2
1215,P,Parke,B,2018,5,1,2,56,47,GMT,3469,A,1,0,316023605,0,0,-122.7713833,49.23071667,310,33,0,48
1216,P,Bowen,A,2018,5,1,2,56,47,GMT,3471,A,3,0,316024207,0,1,-123.1331367,49.29507333,304.9,511,5,48
1217,P,Parke,B,2018,5,1,2,56,47,GMT,3472,A,1,0,310531000,13.6,0,-123.9921267,49.38915833,281.6,280,0,45
1218,P,Bowen,A,2018,5,1,2,56,47,GMT,3475,A,1,0,316005728,0,0,-123.1070183,49.31156833,0,511,0,46
1219,P,Ozzard,B,2018,5,1,2,56,47,GMT,3476,A,1,0,316195000,15.4,0,-124.63769,48.48613833,294.7,294,0,46
1220,P,Parke,B,2018,5,1,2,56,47,GMT,3477,A,1,0,368000780,0,0,-122.5041967,48.75686,310.9,511,0,48
1221,P,Newton,A,2018,5,1,2,56,47,GMT,3478,A,1,0,316001257,0,1,-123.2716533,49.37616,177.5,184,0,46
1222,P,Newton,B,2018,5,1,2,56,47,GMT,3480,A,1,0,367124390,0.1,1,-122.7206467,48.832015,252.1,63,0,45
1223,P,Annacis,B,2018,5,1,2,56,47,GMT,3481,A,1,0,316005607,0.8,0,-123.71221,48.92685333,0.5,511,0,47
1224,P,Parke,A,2018,5,1,2,56,47,GMT,3482,A,1,0,316001245,0,1,-123.1337267,49.00667833,325.9,47,0,46
1225,P,AlertBay,B,2018,5,1,2,56,47,GMT,3483,A,1,0,316004981,0,0,-127.4877817,50.71543,270.6,511,15,36
1226,P,Texada,A,2018,5,1,2,56,47,GMT,3484,A,1,0,259385000,0,0,-125.2872133,50.07621,9.7,14,0,46
1227,P,Helmcken,B,2018,5,1,2,56,47,GMT,3485,A,1,0,538007486,14.1,1,-124.3070133,48.395925,295,294,0,35
1228,P,Ozzard,A,2018,5,1,2,56,47,GMT,3489,A,1,0,368637000,6.9,0,-124.9667367,48.17733,344,511,0,47
1229,P,Newton,B,2018,5,1,2,56,47,GMT,3490,A,1,0,366825190,0,1,-123.4254967,48.14068,345.2,294,9,48
1230,P,AlertBay,A,2018,5,1,2,56,47,GMT,3491,A,3,0,316001244,11.6,1,-127.002665,50.59172167,93.6,96,0,47
1231,P,WestVan,A,2018,5,1,2,56,47,GMT,3492,A,1,0,338107857,0.1,0,-123.932975,49.16844167,182.3,355,0,48
1232,P,Ozzard,A,2018,5,1,2,56,47,GMT,3495,A,3,0,212125000,13.2,1,-126.3460233,48.46685167,89.1,91,0,47
1233,P,Texada,B,2018,5,1,2,56,47,GMT,3503,A,1,0,316012774,0.1,0,-124.0084133,49.75351333,189,218,0,46
1234,P,WestVan,A,2018,5,1,2,56,47,GMT,3504,A,1,0,316020067,11.1,1,-122.9284317,49.17143667,209.1,511,15,48
1235,P,Calvert,B,2018,5,1,2,56,47,GMT,3511,A,1,0,316005494,9.4,0,-127.87632,51.57942667,166.2,511,0,47
1236,P,Parke,A,2018,5,1,2,56,47,GMT,3512,A,1,0,316020869,0.1,0,-123.1069033,49.31066333,260,3,0,47
1237,P,Helmcken,B,2018,5,1,2,56,47,GMT,3514,A,1,0,431315000,14,1,-123.8405883,48.28200333,278.1,278,0,60
1238,P,Newton,A,2018,5,1,2,56,47,GMT,3516,A,1,0,577332000,12,1,-123.3575717,49.02973167,127.9,131,0,47
1239,P,Annacis,A,2018,5,1,2,56,47,GMT,3518,A,1,0,316028909,1,1,-122.7102117,49.20771667,337.1,511,0,47
1240,P,Texada,B,2018,5,1,2,56,47,GMT,3519,A,1,0,316005417,0.9,1,-124.57065,49.70623667,130.5,305,0,46
1241,P,Parke,A,2018,5,1,2,56,48,GMT,3521,A,1,0,367056452,0,0,-122.64593,48.51253167,323.4,60,0,48
1242,P,WestVan,A,2018,5,1,2,56,48,GMT,3526,A,3,0,316007654,0.9,0,-122.8791517,49.22406333,65.3,59,0,48
1243,P,Parke,A,2018,5,1,2,56,48,GMT,3527,A,3,0,316028554,5,1,-123.1076017,49.28738333,238.8,239,8,48
1244,P,Calvert,A,2018,5,1,2,56,48,GMT,3529,A,1,0,316006454,5.8,0,-127.8602783,51.220985,0.3,359,0,48
1245,P,Newton,A,2018,5,1,2,56,48,GMT,3531,A,3,0,316001267,11.9,1,-123.44381,48.76016667,142.5,140,0,47
1246,P,WestVan,A,2018,5,1,2,56,48,GMT,3532,A,1,0,316015269,0,0,-122.9741533,49.29092667,348.1,316,0,48
1247,P,Discovery,A,2018,5,1,2,56,48,GMT,3533,A,1,0,316018483,0.1,0,-124.8119233,50.011685,312.9,511,0,48
1248,P,Parke,A,2018,5,1,2,56,48,GMT,3534,A,1,0,316005716,4.2,0,-122.6771633,49.18682333,69.2,511,0,46
1249,P,Dundas,A,2018,5,1,2,56,48,GMT,3535,A,1,0,316003484,0,0,-130.3540883,54.29393833,9.5,347,0,48
1250,P,Texada,A,2018,5,1,2,56,48,GMT,3536,A,1,0,316001243,0,1,-125.21848,50.04238667,355.4,511,0,47
1251,P,WestVan,A,2018,5,1,2,56,48,GMT,3544,A,1,0,316001252,0,1,-123.08459,49.12459333,160.9,59,0,47
1252,P,Parke,B,2018,5,1,2,56,48,GMT,3545,A,1,0,316013688,0.8,0,-122.9787167,49.29231667,354.2,511,0,49
1253,P,Discovery,A,2018,5,1,2,56,48,GMT,3546,A,1,0,316008556,0,0,-125.2383733,50.02334667,0,511,15,48
1254,P,Dundas,A,2018,5,1,2,56,48,GMT,3550,A,1,0,316005626,0,0,-130.35572,54.29189167,299.4,511,0,48
1255,P,WestVan,B,2018,5,1,2,56,48,GMT,3551,A,1,0,316014995,0,1,-123.1478983,49.02507333,256.7,212,0,47
1256,P,Parke,B,2018,5,1,2,56,48,GMT,3553,A,3,0,316014836,3.3,0,-123.7620317,49.45994167,24.6,28,0,49
1257,P,Hays,A,2018,5,1,2,56,48,GMT,3554,A,1,0,316005613,0,0,-130.3557117,54.29204,261,511,0,49
1258,P,Annacis,A,2018,5,1,2,56,48,GMT,3555,A,1,0,316003668,0.1,0,-123.032885,49.14437167,196,108,0,47
1259,P,Newton,B,2018,5,1,2,56,48,GMT,3561,A,1,0,316007566,0,0,-122.9206567,49.19282333,310.7,511,15,49
1260,P,Hays,B,2018,5,1,2,56,48,GMT,3562,A,1,0,316028504,0,1,-130.3555967,54.29239167,286.3,110,0,49
1261,P,Annacis,B,2018,5,1,2,56,48,GMT,3563,A,1,0,316003515,0,0,-122.8852667,49.21181667,215,44,0,47
1262,P,Parke,B,2018,5,1,2,56,48,GMT,3572,A,1,0,366773090,7.7,1,-122.9407067,48.590755,312.2,313,15,49
1263,P,Parke,A,2018,5,1,2,56,48,GMT,3573,A,1,0,316001234,6.9,1,-123.5994333,48.87666667,69,69,0,47
1264,P,Helmcken,A,2018,5,1,2,56,48,GMT,3576,A,1,0,366887970,0,0,-122.61061,48.52200667,237.4,359,0,4
1265,P,Parke,A,2018,5,1,2,56,48,GMT,3577,A,1,0,316003447,0,0,-123.1677683,49.1196,273.2,511,15,48
1266,P,Newton,B,2018,5,1,2,56,48,GMT,3579,A,1,0,316022498,0,1,-123.1330233,49.29490833,312.9,511,0,49
1267,P,Hays,A,2018,5,1,2,56,48,GMT,3580,A,1,0,316005551,5.3,0,-131.5225133,54.305365,257.4,511,0,48
1268,P,AlertBay,B,2018,5,1,2,56,48,GMT,3581,A,1,0,316003365,0.1,0,-127.4875017,50.71556,324.4,511,7,5
1269,P,Newton,B,2018,5,1,2,56,48,GMT,3584,A,1,0,316009547,0.5,1,-123.661455,48.97052,204.8,209,0,48
1270,P,Helmcken,B,2018,5,1,2,56,48,GMT,3587,A,1,0,367328780,0,0,-122.6151317,48.52184667,288.5,71,0,49
1271,P,Newton,A,2018,5,1,2,56,48,GMT,3588,A,1,0,316003677,4.9,1,-123.2619483,49.24909167,129.6,134,0,48
1272,P,Helmcken,A,2018,5,1,2,56,48,GMT,3589,A,1,0,367026930,0,0,-122.64445,48.51139167,237.2,511,15,48
1273,P,Watts,B,2018,5,1,2,56,48,GMT,3591,A,1,0,316001247,0,1,-123.2720967,49.37615667,57.8,180,0,47
1274,P,WestVan,A,2018,5,1,2,56,48,GMT,3592,A,1,0,316001238,0,1,-123.0842383,49.12427833,45.2,60,15,47
1275,P,Newton,B,2018,5,1,2,56,49,GMT,3602,A,1,0,431221000,15.6,1,-123.202035,48.972765,313.1,313,0,48
1276,P,Annacis,A,2018,5,1,2,56,49,GMT,3603,A,1,0,316022038,8.5,1,-122.71708,49.25657833,34.2,511,15,49
1277,P,Newton,B,2018,5,1,2,56,49,GMT,3608,A,1,0,316018634,0.9,0,-123.0016667,49.19166667,137.8,90,0,49
1278,P,Newton,A,2018,5,1,2,56,49,GMT,3615,A,3,0,316001269,14.7,1,-123.3097167,48.861435,25.5,22,0,48
1279,P,Helmcken,B,2018,5,1,2,56,49,GMT,3616,A,1,0,366772750,7.1,1,-122.6757983,48.50932167,203.9,196,0,49
1280,P,Calvert,B,2018,5,1,2,56,49,GMT,3617,A,3,0,316004328,9.4,1,-127.8892,51.2911,183.1,177,0,46
1281,P,Hays,A,2018,5,1,2,56,49,GMT,3620,A,1,0,316003050,0,0,-130.3565667,54.29158333,244,40,0,0
1282,P,Ozzard,B,2018,5,1,2,56,49,GMT,3621,A,1,0,311918000,16.1,0,-123.6163917,48.26821167,277.3,275,0,50
1283,P,Ozzard,A,2018,5,1,2,56,49,GMT,3626,A,1,0,316012260,8.1,0,-124.9236133,48.97941167,81.4,85,7,49
1284,P,Hays,A,2018,5,1,2,56,49,GMT,3627,A,1,0,316016396,0.1,0,-130.0971617,54.00486167,262.1,359,0,50
1285,P,Parke,A,2018,5,1,2,56,49,GMT,3628,A,1,0,316012721,7.7,0,-123.482545,49.511635,336.3,335,0,49
1286,P,Newton,B,2018,5,1,2,56,49,GMT,3629,A,1,0,316011649,0,1,-123.0839517,49.30979,314.3,34,15,50
1287,P,Naden,B,2018,5,1,2,56,49,GMT,3631,A,1,0,368219000,10,1,-131.60836,54.29462,283,281,0,50
1288,P,WestVan,A,2018,5,1,2,56,49,GMT,3636,A,1,0,303673000,10.3,1,-123.7274767,49.24233167,131.3,135,0,50
1289,P,WestVan,A,2018,5,1,2,56,49,GMT,3641,A,1,0,316001068,0,1,-122.9073717,49.19538667,283,158,0,50
1290,P,WestVan,B,2018,5,1,2,56,49,GMT,3643,A,1,0,316005725,0,0,-123.1069567,49.31279167,0,511,0,48
1291,P,Newton,A,2018,5,1,2,56,49,GMT,3644,A,1,0,316021279,0,1,-123.4292717,48.431385,308.6,44,0,49
1292,P,Newton,A,2018,5,1,2,56,49,GMT,3646,A,3,0,316031048,9.1,1,-123.0516017,49.29675833,202.3,218,8,50
1293,P,Newton,B,2018,5,1,2,56,49,GMT,3647,A,1,0,316005648,0,0,-122.9107383,49.20002667,168.4,511,0,49
1294,P,Bowen,B,2018,5,1,2,56,49,GMT,3648,A,1,0,316031266,0,0,-123.1456733,49.20373,202.8,511,15,49
1295,P,Newton,B,2018,5,1,2,56,49,GMT,3652,A,3,0,316011407,18.9,1,-123.3540433,48.84956833,192.7,192,0,49
1296,P,Ozzard,B,2018,5,1,2,56,49,GMT,3655,A,1,0,373821000,14.1,1,-127.1384533,48.583,95.4,93,0,46
1297,P,Newton,B,2018,5,1,2,56,49,GMT,3662,A,3,0,316003800,8,1,-123.20857,48.558205,351.1,348,0,49
1298,P,Bowen,A,2018,5,1,2,56,49,GMT,3663,A,1,0,316006988,0,0,-123.0893267,49.20017333,283.6,511,15,49
1299,P,WestVan,B,2018,5,1,2,56,49,GMT,3667,A,1,0,366929710,0,0,-123.4302317,48.12244667,258.9,511,0,50
1300,P,Newton,B,2018,5,1,2,56,49,GMT,3672,A,1,0,316006101,0,0,-122.9741217,49.290675,332.2,511,0,50
1301,P,Helmcken,A,2018,5,1,2,56,49,GMT,3673,A,1,0,235068085,11.6,0,-124.5499667,48.42026667,114,113,0,49
1302,P,Parke,A,2018,5,1,2,56,49,GMT,3674,A,1,0,316004661,6.2,1,-124.1661533,49.58201167,141.5,139,0,50
1303,P,Parke,A,2018,5,1,2,56,49,GMT,3681,A,1,0,316024578,0.1,1,-123.184425,49.18092167,167,275,0,49
1304,P,Helmcken,A,2018,5,1,2,56,49,GMT,3689,A,1,0,366999629,0,0,-123.41319,48.139755,322.7,511,0,49
1305,P,Calvert,B,2018,5,1,2,56,50,GMT,3700,A,1,0,316007789,8.6,1,-128.9480833,51.32737,297.2,307,0,52
1306,P,Texada,B,2018,5,1,2,56,50,GMT,3706,A,1,0,316005416,5.7,1,-125.165085,49.96885,141.8,138,0,49
1307,P,Parke,B,2018,5,1,2,56,50,GMT,3711,A,1,0,316001251,16.6,1,-123.271605,49.38333167,340.1,341,0,49
1308,P,WestVan,B,2018,5,1,2,56,50,GMT,3719,A,1,0,316003982,0,0,-123.029275,49.29798667,274.8,511,0,50
1309,P,WestVan,A,2018,5,1,2,56,50,GMT,3723,A,1,0,316001262,19.6,1,-123.6194283,49.28560333,251.5,252,0,49
1310,P,Parke,B,2018,5,1,2,56,50,GMT,3724,A,1,0,367488250,0,0,-122.7778333,48.10534333,270.7,511,0,50
1311,P,Texada,A,2018,5,1,2,56,50,GMT,3728,A,3,0,316030917,0.3,1,-125.2337417,50.078795,310.3,309,0,51
1312,P,Texada,B,2018,5,1,2,56,50,GMT,3729,A,1,0,316033783,1.7,0,-124.561265,49.698385,335,324,0,10
1313,P,Texada,A,2018,5,1,2,56,50,GMT,3730,A,1,0,316019281,1.1,1,-124.3169533,49.66461667,155.9,511,15,50
1314,P,Parke,A,2018,5,1,2,56,50,GMT,3731,A,1,0,316009844,0,0,-122.91118,49.19971667,261.9,511,15,50
1315,P,Newton,A,2018,5,1,2,56,50,GMT,3738,A,1,0,316009418,3.1,1,-123.3905,48.85383333,129,119,0,49
1316,P,Newton,A,2018,5,1,2,56,50,GMT,3739,A,1,0,316011504,9.3,0,-123.5115917,49.15289667,293.8,288,0,51
1317,P,Newton,A,2018,5,1,2,56,50,GMT,3746,A,1,0,636017144,8.5,1,-123.0529083,49.29682167,279.9,278,0,51
1318,P,Newton,A,2018,5,1,2,56,50,GMT,3748,A,3,0,316034963,6.7,0,-123.0835567,49.200285,244.4,246,0,49
1319,P,Newton,B,2018,5,1,2,56,50,GMT,3755,A,3,0,316018851,10.8,0,-123.1698333,49.316,83,83,0,49
1320,P,Helmcken,A,2018,5,1,2,56,50,GMT,3767,A,1,0,367382440,0,1,-123.1573283,48.610485,306.3,137,0,51
1321,P,WestVan,B,2018,5,1,2,56,50,GMT,3768,A,3,0,316028554,4.8,1,-123.107685,49.28735167,239.1,239,8,51
1322,P,Bowen,A,2018,5,1,2,56,50,GMT,3769,A,1,0,316014836,3.3,0,-123.762,49.45998667,24.9,28,0,51
1323,P,WestVan,A,2018,5,1,2,56,50,GMT,3771,A,3,0,316003666,0,1,-123.1067883,49.31231333,106.9,91,0,50
1324,P,Annacis,B,2018,5,1,2,56,50,GMT,3774,A,3,0,316007654,0.9,0,-122.8791383,49.22406667,68.1,63,0,51
1325,P,Helmcken,A,2018,5,1,2,56,50,GMT,3776,A,1,0,367638480,0,0,-122.4934433,48.75455833,0,511,15,50
1326,P,Annacis,B,2018,5,1,2,56,50,GMT,3781,A,3,0,477181100,0.1,1,-123.1952183,49.28337667,243.3,128,1,45
1327,P,Parke,B,2018,5,1,2,56,50,GMT,3786,A,1,0,368251000,12.3,0,-123.4755667,49.10531,131.5,129,0,51
1328,P,Annacis,A,2018,5,1,2,56,51,GMT,3787,A,1,0,316005625,0,0,-123.06053,49.29055167,355.2,511,15,51
1329,P,Annacis,B,2018,5,1,2,56,51,GMT,3790,A,1,0,316003900,2.1,1,-123.036785,49.14398333,279.5,92,8,50
1330,P,Dundas,B,2018,5,1,2,56,50,GMT,3795,A,1,0,316021595,0,1,-130.2793383,54.33138333,161.4,195,0,50
1331,P,WestVan,B,2018,5,1,2,56,51,GMT,3796,A,1,0,316022149,0,1,-123.029185,49.29886167,246.1,179,0,12
1332,P,Ozzard,B,2018,5,1,2,56,50,GMT,3799,A,3,0,212125000,12.9,1,-126.34575,48.46684167,94.8,90,0,50
1333,P,Parke,A,2018,5,1,2,56,51,GMT,3802,A,1,0,316007587,0,1,-123.1680783,49.11980833,311.5,511,9,51
1334,P,Hays,A,2018,5,1,2,56,50,GMT,3803,A,1,0,316011473,0,1,-130.3565167,54.29228333,99,511,0,50
1335,P,Ozzard,A,2018,5,1,2,56,50,GMT,3804,A,1,0,440202000,15.2,1,-124.7263483,48.47338333,114.4,114,0,50
1336,P,Dundas,B,2018,5,1,2,56,50,GMT,3805,A,1,0,368013040,9.6,0,-131.1354333,54.5252,347.6,353,0,49
1337,P,Hays,B,2018,5,1,2,56,50,GMT,3806,A,1,0,316006722,19,1,-130.62761,54.30882833,91.5,511,0,50
1338,P,Dundas,A,2018,5,1,2,56,50,GMT,3807,A,1,0,316194000,0,1,-130.3545283,54.29862667,221.5,337,4,50
1339,P,Ozzard,A,2018,5,1,2,56,50,GMT,3809,A,1,0,316003768,0,0,-125.5512667,48.947325,267.5,511,0,50
1340,P,Newton,B,2018,5,1,2,56,51,GMT,3810,A,3,0,316001269,14.8,1,-123.3096317,48.86156,23,22,0,50
1341,P,Dundas,B,2018,5,1,2,56,51,GMT,3811,A,1,0,369514000,9.7,0,-131.0557233,54.92495,342,344,0,51
1342,P,Annacis,B,2018,5,1,2,56,51,GMT,3815,A,1,0,316031048,9.3,1,-123.0516917,49.29668167,205,218,8,51
1343,P,Discovery,B,2018,5,1,2,56,51,GMT,3821,A,1,0,316026989,1,0,-124.5888667,49.79246333,174.2,511,0,51
1344,P,Newton,B,2018,5,1,2,56,51,GMT,3827,A,1,0,316034095,0.1,0,-123.3707067,48.42147667,49.2,204,0,50
1345,P,Helmcken,A,2018,5,1,2,56,51,GMT,3829,A,3,0,367636270,0,0,-122.5117383,48.45631667,114.9,329,5,52
1346,P,Calvert,A,2018,5,1,2,56,51,GMT,3835,A,1,0,316005846,1,0,-128.9271967,51.23138167,268,511,15,51
1347,P,VanInlet,B,2018,5,1,2,56,51,GMT,3836,A,1,0,316052000,4.5,1,-133.891075,53.72341667,157.1,156,0,50
1348,P,Ozzard,B,2018,5,1,2,56,51,GMT,3837,A,1,0,548950000,9.6,1,-126.8305667,48.516825,268.3,273,0,48
1349,P,Dundas,B,2018,5,1,2,56,51,GMT,3838,A,1,0,316013397,0.1,0,-130.3558833,54.29223333,325,115,0,51
1350,P,Discovery,A,2018,5,1,2,56,51,GMT,3840,A,1,0,316001271,0,0,-125.0539617,50.10965833,20.4,20,0,51
1351,P,AlertBay,A,2018,5,1,2,56,51,GMT,3846,A,1,0,316028366,0.2,1,-127.47205,50.72276833,301.5,511,15,52
1352,P,Parke,A,2018,5,1,2,56,51,GMT,3847,A,1,0,316005651,0,0,-122.910835,49.19986333,285.1,511,15,51
1353,P,Parke,A,2018,5,1,2,56,51,GMT,3853,A,1,0,316031266,0,0,-123.145675,49.20372667,202.8,511,15,51
1354,P,Newton,B,2018,5,1,2,56,51,GMT,3854,A,1,0,316009165,1,0,-122.9606383,49.15833333,292.6,272,0,52
1355,P,AlertBay,B,2018,5,1,2,56,51,GMT,3857,A,3,0,316001244,11.7,1,-127.002325,50.59170667,94.4,96,0,51
1356,P,AlertBay,B,2018,5,1,2,56,51,GMT,3859,A,1,0,316009248,0,1,-127.0320217,50.64198333,326.4,511,0,52
1357,P,Annacis,B,2018,5,1,2,56,51,GMT,3860,A,3,0,316003289,11.1,1,-123.167905,49.11084333,112,111,0,51
1358,P,Ozzard,A,2018,5,1,2,56,51,GMT,3861,A,1,0,538004288,11.3,0,-124.92583,48.524215,269.1,270,0,8
1359,P,Helmcken,B,2018,5,1,2,56,51,GMT,3864,A,1,0,303465000,0.1,0,-123.4553883,48.13717333,230.8,255,0,52
1360,P,Ozzard,B,2018,5,1,2,56,51,GMT,3867,A,1,0,229857000,18.1,1,-124.9375833,48.47515,89.5,88,0,48
1361,P,Naden,B,2018,5,1,2,56,51,GMT,3870,A,1,0,309653000,18.8,1,-132.7203333,53.03015,328.4,330,0,49
1362,P,Ozzard,A,2018,5,1,2,56,51,GMT,3871,A,1,0,316003514,0,0,-125.54138,48.94129,88.6,315,0,41
1363,P,Annacis,A,2018,5,1,2,56,51,GMT,3872,A,1,0,316005717,0.2,0,-123.10998,49.20466333,180.5,511,0,50
1364,P,Dundas,A,2018,5,1,2,56,51,GMT,3873,A,1,0,244128000,19.8,1,-131.0585183,54.32055667,282.4,280,0,52
1365,P,Hays,A,2018,5,1,2,56,51,GMT,3878,A,1,0,366919560,0,1,-131.56054,55.26824333,302.8,120,0,51
1366,P,Annacis,A,2018,5,1,2,56,51,GMT,3882,A,3,0,316001266,0,1,-123.8593833,49.17788333,201.8,96,0,50
1367,P,Ozzard,A,2018,5,1,2,56,51,GMT,3885,A,1,0,311834000,11.7,1,-125.6517667,48.43075,82,83,0,49
1368,P,Helmcken,B,2018,5,1,2,56,51,GMT,3891,A,1,0,369950000,3,0,-123.0284867,48.24682667,276.1,511,15,51
1369,P,Newton,A,2018,5,1,2,56,51,GMT,3892,A,3,0,316011407,18.9,1,-123.3540983,48.84939667,191.7,191,0,51
1370,P,Newton,A,2018,5,1,2,56,51,GMT,3896,A,1,0,316011982,0,0,-123.375745,48.43027333,324.5,511,15,52
1371,P,Naden,B,2018,5,1,2,56,51,GMT,3898,A,1,0,538007063,15.5,0,-134.073045,54.35114833,88.9,93,0,11
1372,P,Newton,A,2018,5,1,2,56,52,GMT,3899,A,3,0,316003800,8,1,-123.2085867,48.55827667,351.1,348,0,51
1373,P,Texada,B,2018,5,1,2,56,52,GMT,3902,A,1,0,316030644,0,1,-124.8460733,49.52660833,294.4,240,3,52
1374,P,Ozzard,B,2018,5,1,2,56,52,GMT,3908,A,3,0,316012260,8.2,0,-124.9235,48.97942333,81.8,85,7,51
1375,P,Bowen,A,2018,5,1,2,56,52,GMT,3909,A,1,0,316033399,8.6,1,-123.4740967,49.50091333,341.4,341,5,52
1376,P,Bowen,A,2018,5,1,2,56,52,GMT,3912,A,1,0,316024235,5.3,0,-123.8219233,49.14509833,54.8,75,11,52
1377,P,Helmcken,B,2018,5,1,2,56,52,GMT,3918,A,1,0,316010415,12.8,1,-123.0593333,48.7555,57,64,0,50
1378,P,Discovery,A,2018,5,1,2,56,52,GMT,3919,A,1,0,316008770,0,0,-125.96076,50.39773833,237,160,0,52
1379,P,WestVan,B,2018,5,1,2,56,52,GMT,3923,A,1,0,368085000,0,0,-123.0784867,49.306985,327.4,214,0,17
1380,P,Annacis,B,2018,5,1,2,56,52,GMT,3928,A,1,0,316002054,0,1,-122.9202367,49.19320667,312.9,511,0,53
1381,P,Ozzard,A,2018,5,1,2,56,52,GMT,3950,A,1,0,316002059,8.3,0,-124.88176,47.93314333,167.4,165,0,52
1382,P,Texada,A,2018,5,1,2,56,52,GMT,3954,A,1,0,316030627,14.2,1,-124.6590683,49.80426667,66,65,0,51
1383,P,Hays,B,2018,5,1,2,56,52,GMT,3955,A,1,0,316001023,0,0,-130.3158133,54.32132833,330,327,0,52
1384,P,Newton,A,2018,5,1,2,56,52,GMT,3956,A,1,0,316005624,0,0,-123.0606783,49.290365,299.6,511,15,51
1385,P,Naden,B,2018,5,1,2,56,52,GMT,3964,A,1,0,366810080,6.2,1,-132.2233183,54.68390333,274.4,511,0,53
1386,P,Ozzard,A,2018,5,1,2,56,52,GMT,3966,A,1,0,538006893,8.4,1,-126.007175,48.42557333,92,86,0,51
